Date,SKU,Unit Price,Quantity,Total Price
2019-01-13,Hot Chocolate Fudge,120,4,480
2019-01-13,Death by Chocolate,180,2,360
2019-01-13,Hot Chocolate Fudge,120,1,120
2019-01-13,Hot Chocolate Fudge,120,1,120
2019-01-13,Vanilla Double Scoop,80,2,160
2019-01-13,Cake Fudge,150,1,150
2019-01-13,Death by Chocolate,180,2,360
2019-01-13,Hot Chocolate Fudge,120,5,600
2019-01-13,Death by Chocolate,180,1,180
2019-01-13,Cake Fudge,150,4,600
2019-01-13,Cake Fudge,150,1,150
2019-01-13,Cake Fudge,150,4,600
2019-01-13,Death by Chocolate,180,4,720
2019-01-13,Vanilla Single Scoop,50,5,250
2019-01-13,Death by Chocolate,180,1,180
2019-01-13,Butterscotch Single Scoop,60,3,180
2019-01-13,Vanilla Double Scoop,80,1,80
2019-01-13,Cake Fudge,150,2,300
2019-01-13,Cafe Caramel,160,4,640
2019-01-13,Hot Chocolate Fudge,120,3,360
2019-01-13,Butterscotch Single Scoop,60,1,60
2019-01-13,Vanilla Double Scoop,80,5,400
2019-01-13,Vanilla Double Scoop,80,3,240
2019-01-13,Hot Chocolate Fudge,120,2,240
2019-01-13,Hot Chocolate Fudge,120,2,240
2019-01-13,Cafe Caramel,160,2,320
2019-01-13,Vanilla Double Scoop,80,5,400
2019-01-13,Death by Chocolate,180,1,180
2019-01-13,Death by Chocolate,180,4,720
2019-01-13,Cake Fudge,150,2,300
2019-01-13,Cake Fudge,150,1,150
2019-01-13,Cake Fudge,150,3,450
2019-01-13,Fig and Honey Double Scoop,90,3,270
2019-01-13,Butterscotch Single Scoop,60,2,120
2019-01-13,Butterscotch Single Scoop,60,1,60
2019-01-13,Hot Chocolate Fudge,120,2,240
2019-01-13,Butterscotch Single Scoop,60,5,300
2019-01-13,Butterscotch Single Scoop,60,4,240
2019-01-13,Cake Fudge,150,3,450
2019-01-13,Vanilla Double Scoop,80,1,80
2019-01-13,Vanilla Double Scoop,80,3,240
2019-01-13,Cafe Caramel,160,2,320
2019-01-13,Cake Fudge,150,4,600
2019-01-13,Vanilla Double Scoop,80,5,400
2019-01-13,Cake Fudge,150,2,300
2019-01-13,Butterscotch Single Scoop,60,5,300
2019-01-13,Vanilla Double Scoop,80,5,400
2019-01-13,Vanilla Single Scoop,50,2,100
2019-01-13,Cafe Caramel,160,3,480
2019-01-13,Hot Chocolate Fudge,120,3,360
2019-01-13,Cake Fudge,150,3,450
2019-01-13,Cafe Caramel,160,1,160
2019-01-13,Hot Chocolate Fudge,120,1,120
2019-01-13,Hot Chocolate Fudge,120,3,360
2019-01-13,Hot Chocolate Fudge,120,4,480
2019-01-13,Vanilla Single Scoop,50,5,250
2019-01-13,Vanilla Single Scoop,50,5,250
2019-01-13,Cake Fudge,150,4,600
2019-01-13,Hot Chocolate Fudge,120,5,600
2019-01-13,Death by Chocolate,180,1,180
2019-01-13,Hot Chocolate Fudge,120,1,120
2019-01-13,Cafe Caramel,160,4,640
2019-01-13,Hot Chocolate Fudge,120,1,120
2019-01-13,Cake Fudge,150,1,150
2019-01-13,Hot Chocolate Fudge,120,4,480
2019-01-13,Vanilla Single Scoop,50,1,50
2019-01-13,Hot Chocolate Fudge,120,1,120
2019-01-13,Butterscotch Single Scoop,60,4,240
2019-01-13,Chocolate Europa Single Scoop,70,3,210
2019-01-13,Vanilla Double Scoop,80,1,80
2019-01-13,Rocky Road Single Scoop,50,2,100
2019-01-13,Vanilla Single Scoop,50,4,200
2019-01-13,Death by Chocolate,180,2,360
2019-01-13,Hot Chocolate Fudge,120,4,480
2019-01-13,Butterscotch Single Scoop,60,2,120
2019-01-13,Death by Chocolate,180,5,900
2019-01-13,Cake Fudge,150,5,750
2019-01-13,Butterscotch Single Scoop,60,3,180
2019-01-13,Cake Fudge,150,4,600
2019-01-13,Hot Chocolate Fudge,120,2,240
2019-01-13,Vanilla Single Scoop,50,5,250
2019-01-13,Vanilla Single Scoop,50,3,150
2019-01-13,Vanilla Double Scoop,80,1,80
2019-01-13,Cake Fudge,150,2,300
2019-01-13,Vanilla Double Scoop,80,3,240
2019-01-13,Vanilla Single Scoop,50,3,150
2019-01-13,Butterscotch Single Scoop,60,4,240
2019-01-13,Hot Chocolate Fudge,120,2,240
2019-01-13,Cake Fudge,150,3,450
2019-01-13,Pista Double Scoop,90,2,180
2019-01-13,Vanilla Single Scoop,50,3,150
2019-01-13,Vanilla Double Scoop,80,1,80
2019-01-13,Death by Chocolate,180,2,360
2019-01-13,Cake Fudge,150,5,750
2019-01-13,Vanilla Double Scoop,80,2,160
2019-01-13,Pista Double Scoop,90,5,450
2019-01-13,Death by Chocolate,180,2,360
2019-01-13,Hot Chocolate Fudge,120,3,360
2019-01-13,Cafe Caramel,160,1,160
2019-01-13,Cafe Caramel,160,5,800
2019-01-13,Vanilla Double Scoop,80,3,240
2019-01-13,Hot Chocolate Fudge,120,4,480
2019-01-13,Vanilla Single Scoop,50,5,250
2019-01-13,Cafe Caramel,160,1,160
2019-01-13,Pista Single Scoop,60,5,300
2019-01-13,Vanilla Double Scoop,80,3,240
2019-01-13,Chocolate Europa Single Scoop,70,1,70
2019-01-13,Vanilla Double Scoop,80,5,400
2019-01-13,Hot Chocolate Fudge,120,4,480
2019-01-13,Vanilla Double Scoop,80,2,160
2019-01-14,Hot Chocolate Fudge,120,3,360
2019-01-14,Rocky Road Single Scoop,50,3,150
2019-01-14,Vanilla Double Scoop,80,2,160
2019-01-14,Vanilla Double Scoop,80,5,400
2019-01-14,Vanilla Single Scoop,50,4,200
2019-01-14,Death by Chocolate,180,4,720
2019-01-14,Hot Chocolate Fudge,120,5,600
2019-01-14,Vanilla Double Scoop,80,5,400
2019-01-14,Hot Chocolate Fudge,120,4,480
2019-01-14,Butterscotch Single Scoop,60,1,60
2019-01-14,Death by Chocolate,180,2,360
2019-01-14,Cake Fudge,150,5,750
2019-01-14,Vanilla Double Scoop,80,3,240
2019-01-14,Hot Chocolate Fudge,120,1,120
2019-01-14,Hot Chocolate Fudge,120,5,600
2019-01-14,Hot Chocolate Fudge,120,3,360
2019-01-14,Vanilla Double Scoop,80,4,320
2019-01-14,Hot Chocolate Fudge,120,2,240
2019-01-14,Cafe Caramel,160,5,800
2019-01-14,Caramel Crunch Single Scoop,70,3,210
2019-01-14,Hot Chocolate Fudge,120,3,360
2019-01-14,Cake Fudge,150,5,750
2019-01-14,Cake Fudge,150,3,450
2019-01-14,Death by Chocolate,180,3,540
2019-01-14,Hot Chocolate Fudge,120,3,360
2019-01-14,Dry Fruit Single Scoop,60,4,240
2019-01-14,Pista Single Scoop,60,3,180
2019-01-14,Death by Chocolate,180,4,720
2019-01-14,Hot Chocolate Fudge,120,2,240
2019-01-14,Vanilla Single Scoop,50,3,150
2019-01-14,Death by Chocolate,180,2,360
2019-01-14,Vanilla Double Scoop,80,4,320
2019-01-14,Vanilla Double Scoop,80,5,400
2019-01-14,Vanilla Double Scoop,80,2,160
2019-01-14,Death by Chocolate,180,2,360
2019-01-14,Death by Chocolate,180,4,720
2019-01-14,Death by Chocolate,180,2,360
2019-01-14,Pista Double Scoop,90,5,450
2019-01-14,Cake Fudge,150,5,750
2019-01-14,Cake Fudge,150,1,150
2019-01-14,Butterscotch Single Scoop,60,2,120
2019-01-14,Hot Chocolate Fudge,120,4,480
2019-01-14,Almond Fudge,150,3,450
2019-01-14,Cake Fudge,150,4,600
2019-01-14,Hot Chocolate Fudge,120,4,480
2019-01-14,Cake Fudge,150,4,600
2019-01-14,Cake Fudge,150,3,450
2019-01-14,Vanilla Double Scoop,80,4,320
2019-01-14,Mint Fudge,120,5,600
2019-01-14,Cake Fudge,150,4,600
2019-01-14,Death by Chocolate,180,4,720
2019-01-14,Hot Chocolate Fudge,120,2,240
2019-01-14,Vanilla Double Scoop,80,5,400
2019-01-14,Hot Chocolate Fudge,120,5,600
2019-01-14,Vanilla Double Scoop,80,3,240
2019-01-14,Vanilla Double Scoop,80,3,240
2019-01-14,Hot Chocolate Fudge,120,4,480
2019-01-14,Hot Chocolate Fudge,120,1,120
2019-01-14,Cake Fudge,150,2,300
2019-01-14,Vanilla Double Scoop,80,5,400
2019-01-14,Rocky Road Double Scoop,80,5,400
2019-01-14,Hot Chocolate Fudge,120,4,480
2019-01-14,Hot Chocolate Fudge,120,5,600
2019-01-14,Dew Drop Sundae,150,4,600
2019-01-14,Death by Chocolate,180,1,180
2019-01-14,Vanilla Single Scoop,50,1,50
2019-01-14,Vanilla Double Scoop,80,5,400
2019-01-14,Cake Fudge,150,1,150
2019-01-14,Butterscotch Single Scoop,60,1,60
2019-01-14,Vanilla Double Scoop,80,1,80
2019-01-14,Butterscotch Single Scoop,60,3,180
2019-01-14,Hot Chocolate Fudge,120,4,480
2019-01-14,Death by Chocolate,180,3,540
2019-01-14,Hot Chocolate Fudge,120,3,360
2019-01-14,Vanilla Double Scoop,80,4,320
2019-01-14,Vanilla Double Scoop,80,1,80
2019-01-14,Cafe Caramel,160,4,640
2019-01-14,Hot Chocolate Fudge,120,2,240
2019-01-14,Death by Chocolate,180,4,720
2019-01-14,Hot Chocolate Fudge,120,5,600
2019-01-14,Cafe Caramel,160,1,160
2019-01-14,Vanilla Double Scoop,80,1,80
2019-01-14,Hot Chocolate Fudge,120,3,360
2019-01-14,Butterscotch Single Scoop,60,5,300
2019-01-14,Cake Fudge,150,1,150
2019-01-14,Butterscotch Single Scoop,60,3,180
2019-01-14,Chocolate Europa Single Scoop,70,1,70
2019-01-14,Cake Fudge,150,1,150
2019-01-14,Vanilla Double Scoop,80,2,160
2019-01-14,Pista Single Scoop,60,2,120
2019-01-14,Hot Chocolate Fudge,120,4,480
2019-01-14,Cake Fudge,150,2,300
2019-01-14,Rocky Road Single Scoop,50,1,50
2019-01-14,Cake Fudge,150,2,300
2019-01-14,Vanilla Double Scoop,80,4,320
2019-01-14,Hot Chocolate Fudge,120,1,120
2019-01-14,Vanilla Double Scoop,80,3,240
2019-01-14,Hot Chocolate Fudge,120,2,240
2019-01-14,Hot Chocolate Fudge,120,3,360
2019-01-14,Vanilla Single Scoop,50,1,50
2019-01-14,Fig and Honey Single Scoop,60,2,120
2019-01-14,Vanilla Double Scoop,80,2,160
2019-01-14,Caramel Crunch Single Scoop,70,2,140
2019-01-14,Chocolate Europa Double Scoop,100,5,500
2019-01-14,Vanilla Single Scoop,50,2,100
2019-01-14,Butterscotch Single Scoop,60,4,240
2019-01-14,Vanilla Double Scoop,80,5,400
2019-01-14,Cake Fudge,150,3,450
2019-01-14,Vanilla Double Scoop,80,2,160
2019-01-14,Hot Chocolate Fudge,120,5,600
2019-01-14,Rocky Road Single Scoop,50,4,200
2019-01-14,Butterscotch Double Scoop,90,5,450
2019-01-14,Vanilla Double Scoop,80,5,400
2019-01-14,Butterscotch Single Scoop,60,2,120
2019-01-14,Hot Chocolate Fudge,120,3,360
2019-01-14,Hot Chocolate Fudge,120,1,120
2019-01-14,Vanilla Double Scoop,80,2,160
2019-01-14,Butterscotch Single Scoop,60,3,180
2019-01-14,Vanilla Double Scoop,80,4,320
2019-01-14,Hot Chocolate Fudge,120,5,600
2019-01-14,Death by Chocolate,180,4,720
2019-01-14,Butterscotch Double Scoop,90,3,270
2019-01-14,Almond Fudge,150,4,600
2019-01-14,Hot Chocolate Fudge,120,2,240
2019-01-14,Butterscotch Single Scoop,60,4,240
2019-01-14,Dry Fruit Double Scoop,90,1,90
2019-01-15,Banana Split,140,1,140
2019-01-15,Hot Chocolate Fudge,120,3,360
2019-01-15,Hot Chocolate Fudge,120,3,360
2019-01-15,Vanilla Single Scoop,50,2,100
2019-01-15,Cake Fudge,150,1,150
2019-01-15,Vanilla Single Scoop,50,1,50
2019-01-15,Vanilla Double Scoop,80,1,80
2019-01-15,Vanilla Single Scoop,50,3,150
2019-01-15,Hot Chocolate Fudge,120,1,120
2019-01-15,Dew Drop Sundae,150,5,750
2019-01-15,Cafe Caramel,160,2,320
2019-01-15,Fig and Honey Double Scoop,90,2,180
2019-01-15,Vanilla Single Scoop,50,2,100
2019-01-15,Cafe Caramel,160,4,640
2019-01-15,Cake Fudge,150,3,450
2019-01-15,Vanilla Single Scoop,50,1,50
2019-01-15,Vanilla Double Scoop,80,3,240
2019-01-15,Butterscotch Single Scoop,60,4,240
2019-01-15,Cake Fudge,150,2,300
2019-01-15,Vanilla Single Scoop,50,4,200
2019-01-15,Dry Fruit Double Scoop,90,5,450
2019-01-15,Chocolate Europa Single Scoop,70,1,70
2019-01-15,Hot Chocolate Fudge,120,3,360
2019-01-15,Death by Chocolate,180,4,720
2019-01-15,Death by Chocolate,180,2,360
2019-01-15,Butterscotch Single Scoop,60,2,120
2019-01-15,Cake Fudge,150,4,600
2019-01-15,Cake Fudge,150,5,750
2019-01-15,Hot Chocolate Fudge,120,1,120
2019-01-15,Cake Fudge,150,1,150
2019-01-15,Almond Fudge,150,5,750
2019-01-15,Hot Chocolate Fudge,120,5,600
2019-01-15,Vanilla Single Scoop,50,5,250
2019-01-15,Vanilla Single Scoop,50,3,150
2019-01-15,Vanilla Double Scoop,80,3,240
2019-01-15,Hot Chocolate Fudge,120,4,480
2019-01-15,Butterscotch Single Scoop,60,2,120
2019-01-15,Vanilla Double Scoop,80,3,240
2019-01-15,Vanilla Single Scoop,50,5,250
2019-01-15,Death by Chocolate,180,4,720
2019-01-15,Butterscotch Single Scoop,60,5,300
2019-01-15,Hot Chocolate Fudge,120,5,600
2019-01-15,Death by Chocolate,180,2,360
2019-01-15,Fig and Honey Double Scoop,90,1,90
2019-01-15,Death by Chocolate,180,4,720
2019-01-15,Hot Chocolate Fudge,120,1,120
2019-01-15,Butterscotch Single Scoop,60,1,60
2019-01-15,Cake Fudge,150,1,150
2019-01-15,Butterscotch Single Scoop,60,1,60
2019-01-15,Hot Chocolate Fudge,120,2,240
2019-01-15,Butterscotch Single Scoop,60,1,60
2019-01-15,Cake Fudge,150,3,450
2019-01-15,Cake Fudge,150,3,450
2019-01-15,Cake Fudge,150,1,150
2019-01-15,Vanilla Single Scoop,50,2,100
2019-01-15,Vanilla Double Scoop,80,5,400
2019-01-15,Death by Chocolate,180,1,180
2019-01-15,Cake Fudge,150,5,750
2019-01-15,Dew Drop Sundae,150,2,300
2019-01-15,Hot Chocolate Fudge,120,4,480
2019-01-15,Vanilla Single Scoop,50,2,100
2019-01-15,Vanilla Double Scoop,80,1,80
2019-01-15,Hot Chocolate Fudge,120,3,360
2019-01-15,Almond Fudge,150,4,600
2019-01-15,Hot Chocolate Fudge,120,4,480
2019-01-15,Vanilla Double Scoop,80,4,320
2019-01-15,Death by Chocolate,180,5,900
2019-01-15,Cake Fudge,150,5,750
2019-01-15,Cafe Caramel,160,2,320
2019-01-15,Chocolate Europa Double Scoop,100,5,500
2019-01-15,Hot Chocolate Fudge,120,3,360
2019-01-15,Hot Chocolate Fudge,120,1,120
2019-01-15,Hot Chocolate Fudge,120,4,480
2019-01-15,Vanilla Double Scoop,80,3,240
2019-01-15,Fig and Honey Single Scoop,60,5,300
2019-01-15,Cafe Caramel,160,2,320
2019-01-15,Hot Chocolate Fudge,120,2,240
2019-01-15,Hot Chocolate Fudge,120,3,360
2019-01-15,Hot Chocolate Fudge,120,3,360
2019-01-15,Caramel Crunch Single Scoop,70,2,140
2019-01-15,Trilogy,160,2,320
2019-01-15,Butterscotch Single Scoop,60,4,240
2019-01-15,Cake Fudge,150,2,300
2019-01-15,Cake Fudge,150,3,450
2019-01-15,Hot Chocolate Fudge,120,1,120
2019-01-15,Hot Chocolate Fudge,120,1,120
2019-01-15,Dry Fruit Double Scoop,90,4,360
2019-01-15,Death by Chocolate,180,3,540
2019-01-15,Vanilla Double Scoop,80,1,80
2019-01-15,Cake Fudge,150,1,150
2019-01-15,Vanilla Double Scoop,80,5,400
2019-01-15,Vanilla Single Scoop,50,3,150
2019-01-15,Vanilla Double Scoop,80,1,80
2019-01-15,Hot Chocolate Fudge,120,5,600
2019-01-15,Hot Chocolate Fudge,120,4,480
2019-01-15,Hot Chocolate Fudge,120,2,240
2019-01-15,Cafe Caramel,160,4,640
2019-01-15,Trilogy,160,4,640
2019-01-15,Vanilla Single Scoop,50,2,100
2019-01-15,Caramel Crunch Single Scoop,70,4,280
2019-01-16,Hot Chocolate Fudge,120,5,600
2019-01-16,Butterscotch Single Scoop,60,4,240
2019-01-16,Vanilla Double Scoop,80,1,80
2019-01-16,Hot Chocolate Fudge,120,4,480
2019-01-16,Chocolate Europa Double Scoop,100,4,400
2019-01-16,Death by Chocolate,180,5,900
2019-01-16,Vanilla Double Scoop,80,5,400
2019-01-16,Death by Chocolate,180,1,180
2019-01-16,Butterscotch Single Scoop,60,3,180
2019-01-16,Chocolate Europa Single Scoop,70,5,350
2019-01-16,Vanilla Single Scoop,50,3,150
2019-01-16,Vanilla Single Scoop,50,2,100
2019-01-16,Cake Fudge,150,4,600
2019-01-16,Vanilla Double Scoop,80,4,320
2019-01-16,Cake Fudge,150,1,150
2019-01-16,Butterscotch Single Scoop,60,2,120
2019-01-16,Cake Fudge,150,2,300
2019-01-16,Cafe Caramel,160,4,640
2019-01-16,Death by Chocolate,180,5,900
2019-01-16,Hot Chocolate Fudge,120,4,480
2019-01-16,Hot Chocolate Fudge,120,1,120
2019-01-16,Death by Chocolate,180,3,540
2019-01-16,Butterscotch Single Scoop,60,2,120
2019-01-16,Death by Chocolate,180,3,540
2019-01-16,Vanilla Double Scoop,80,4,320
2019-01-16,Cafe Caramel,160,4,640
2019-01-16,Cake Fudge,150,1,150
2019-01-16,Vanilla Double Scoop,80,4,320
2019-01-16,Vanilla Double Scoop,80,4,320
2019-01-16,Death by Chocolate,180,2,360
2019-01-16,Caramel Crunch Single Scoop,70,1,70
2019-01-16,Vanilla Double Scoop,80,3,240
2019-01-16,Vanilla Double Scoop,80,1,80
2019-01-16,Pista Double Scoop,90,3,270
2019-01-16,Death by Chocolate,180,3,540
2019-01-16,Cake Fudge,150,4,600
2019-01-16,Death by Chocolate,180,2,360
2019-01-16,Hot Chocolate Fudge,120,4,480
2019-01-16,Vanilla Double Scoop,80,1,80
2019-01-16,Butterscotch Single Scoop,60,1,60
2019-01-16,Vanilla Double Scoop,80,3,240
2019-01-16,Butterscotch Single Scoop,60,1,60
2019-01-16,Rocky Road Double Scoop,80,1,80
2019-01-16,Cake Fudge,150,4,600
2019-01-16,Butterscotch Single Scoop,60,5,300
2019-01-16,Cafe Caramel,160,1,160
2019-01-16,Trilogy,160,4,640
2019-01-16,Death by Chocolate,180,2,360
2019-01-16,Dry Fruit Double Scoop,90,5,450
2019-01-16,Death by Chocolate,180,3,540
2019-01-16,Cafe Caramel,160,2,320
2019-01-16,Death by Chocolate,180,5,900
2019-01-16,Hot Chocolate Fudge,120,4,480
2019-01-16,Hot Chocolate Fudge,120,1,120
2019-01-16,Almond Fudge,150,1,150
2019-01-16,Death by Chocolate,180,4,720
2019-01-16,Cafe Caramel,160,5,800
2019-01-16,Vanilla Double Scoop,80,4,320
2019-01-16,Rocky Road Single Scoop,50,4,200
2019-01-16,Cake Fudge,150,1,150
2019-01-16,Almond Fudge,150,1,150
2019-01-16,Cake Fudge,150,1,150
2019-01-16,Vanilla Double Scoop,80,5,400
2019-01-16,Cake Fudge,150,4,600
2019-01-16,Butterscotch Single Scoop,60,3,180
2019-01-16,Cafe Caramel,160,5,800
2019-01-16,Chocolate Europa Double Scoop,100,3,300
2019-01-16,Cake Fudge,150,5,750
2019-01-16,Death by Chocolate,180,2,360
2019-01-16,Banana Split,140,3,420
2019-01-16,Cafe Caramel,160,2,320
2019-01-16,Death by Chocolate,180,1,180
2019-01-16,Vanilla Single Scoop,50,4,200
2019-01-16,Butterscotch Single Scoop,60,3,180
2019-01-16,Hot Chocolate Fudge,120,1,120
2019-01-16,Vanilla Single Scoop,50,3,150
2019-01-16,Death by Chocolate,180,2,360
2019-01-16,Cake Fudge,150,2,300
2019-01-16,Hot Chocolate Fudge,120,3,360
2019-01-16,Rocky Road Single Scoop,50,4,200
2019-01-16,Vanilla Double Scoop,80,3,240
2019-01-16,Hot Chocolate Fudge,120,4,480
2019-01-16,Pista Double Scoop,90,5,450
2019-01-16,Fig and Honey Single Scoop,60,5,300
2019-01-16,Hot Chocolate Fudge,120,2,240
2019-01-16,Butterscotch Single Scoop,60,2,120
2019-01-16,Cake Fudge,150,2,300
2019-01-16,Cafe Caramel,160,1,160
2019-01-16,Cake Fudge,150,3,450
2019-01-16,Cafe Caramel,160,4,640
2019-01-16,Vanilla Double Scoop,80,5,400
2019-01-16,Hot Chocolate Fudge,120,1,120
2019-01-16,Vanilla Double Scoop,80,1,80
2019-01-16,Death by Chocolate,180,4,720
2019-01-16,Butterscotch Single Scoop,60,4,240
2019-01-16,Vanilla Double Scoop,80,4,320
2019-01-16,Death by Chocolate,180,5,900
2019-01-16,Rocky Road Double Scoop,80,2,160
2019-01-16,Vanilla Double Scoop,80,3,240
2019-01-16,Vanilla Double Scoop,80,3,240
2019-01-16,Hot Chocolate Fudge,120,1,120
2019-01-16,Death by Chocolate,180,1,180
2019-01-16,Rocky Road Single Scoop,50,3,150
2019-01-16,Vanilla Double Scoop,80,1,80
2019-01-16,Death by Chocolate,180,4,720
2019-01-16,Vanilla Double Scoop,80,5,400
2019-01-16,Vanilla Double Scoop,80,2,160
2019-01-16,Cake Fudge,150,3,450
2019-01-16,Hot Chocolate Fudge,120,3,360
2019-01-16,Death by Chocolate,180,3,540
2019-01-16,Death by Chocolate,180,2,360
2019-01-17,Butterscotch Single Scoop,60,5,300
2019-01-17,Cafe Caramel,160,4,640
2019-01-17,Vanilla Single Scoop,50,3,150
2019-01-17,Vanilla Double Scoop,80,4,320
2019-01-17,Fig and Honey Single Scoop,60,4,240
2019-01-17,Caramel Crunch Double Scoop,100,4,400
2019-01-17,Cafe Caramel,160,4,640
2019-01-17,Hot Chocolate Fudge,120,1,120
2019-01-17,Almond Fudge,150,1,150
2019-01-17,Mint Fudge,120,4,480
2019-01-17,Vanilla Double Scoop,80,3,240
2019-01-17,Death by Chocolate,180,4,720
2019-01-17,Hot Chocolate Fudge,120,1,120
2019-01-17,Caramel Crunch Single Scoop,70,5,350
2019-01-17,Dry Fruit Double Scoop,90,2,180
2019-01-17,Butterscotch Single Scoop,60,1,60
2019-01-17,Butterscotch Single Scoop,60,3,180
2019-01-17,Cake Fudge,150,4,600
2019-01-17,Butterscotch Single Scoop,60,2,120
2019-01-17,Vanilla Double Scoop,80,5,400
2019-01-17,Hot Chocolate Fudge,120,2,240
2019-01-17,Butterscotch Single Scoop,60,3,180
2019-01-17,Hot Chocolate Fudge,120,3,360
2019-01-17,Cake Fudge,150,2,300
2019-01-17,Dry Fruit Double Scoop,90,5,450
2019-01-17,Hot Chocolate Fudge,120,1,120
2019-01-17,Hot Chocolate Fudge,120,5,600
2019-01-17,Chocolate Europa Double Scoop,100,1,100
2019-01-17,Hot Chocolate Fudge,120,1,120
2019-01-17,Vanilla Double Scoop,80,3,240
2019-01-17,Cake Fudge,150,1,150
2019-01-17,Hot Chocolate Fudge,120,4,480
2019-01-17,Cafe Caramel,160,2,320
2019-01-17,Cake Fudge,150,2,300
2019-01-17,Vanilla Single Scoop,50,2,100
2019-01-17,Hot Chocolate Fudge,120,1,120
2019-01-17,Vanilla Double Scoop,80,5,400
2019-01-17,Butterscotch Single Scoop,60,1,60
2019-01-17,Vanilla Double Scoop,80,3,240
2019-01-17,Cake Fudge,150,2,300
2019-01-17,Hot Chocolate Fudge,120,3,360
2019-01-17,Hot Chocolate Fudge,120,4,480
2019-01-17,Vanilla Single Scoop,50,3,150
2019-01-17,Butterscotch Single Scoop,60,1,60
2019-01-17,Butterscotch Single Scoop,60,1,60
2019-01-17,Cake Fudge,150,4,600
2019-01-17,Chocolate Europa Double Scoop,100,3,300
2019-01-17,Vanilla Single Scoop,50,5,250
2019-01-17,Hot Chocolate Fudge,120,5,600
2019-01-17,Vanilla Double Scoop,80,4,320
2019-01-17,Cafe Caramel,160,4,640
2019-01-17,Vanilla Single Scoop,50,4,200
2019-01-17,Fig and Honey Single Scoop,60,1,60
2019-01-17,Dew Drop Sundae,150,2,300
2019-01-17,Death by Chocolate,180,1,180
2019-01-17,Hot Chocolate Fudge,120,5,600
2019-01-17,Butterscotch Single Scoop,60,5,300
2019-01-17,Death by Chocolate,180,5,900
2019-01-17,Butterscotch Single Scoop,60,5,300
2019-01-17,Hot Chocolate Fudge,120,3,360
2019-01-17,Dry Fruit Single Scoop,60,4,240
2019-01-17,Death by Chocolate,180,5,900
2019-01-17,Death by Chocolate,180,1,180
2019-01-17,Death by Chocolate,180,1,180
2019-01-17,Hot Chocolate Fudge,120,2,240
2019-01-17,Hot Chocolate Fudge,120,4,480
2019-01-17,Butterscotch Single Scoop,60,4,240
2019-01-17,Vanilla Single Scoop,50,2,100
2019-01-17,Death by Chocolate,180,1,180
2019-01-17,Cake Fudge,150,1,150
2019-01-17,Chocolate Europa Single Scoop,70,2,140
2019-01-17,Caramel Crunch Double Scoop,100,2,200
2019-01-17,Cafe Caramel,160,5,800
2019-01-17,Death by Chocolate,180,4,720
2019-01-17,Vanilla Double Scoop,80,2,160
2019-01-17,Cake Fudge,150,1,150
2019-01-17,Almond Fudge,150,2,300
2019-01-17,Vanilla Single Scoop,50,3,150
2019-01-17,Hot Chocolate Fudge,120,5,600
2019-01-17,Vanilla Single Scoop,50,3,150
2019-01-17,Vanilla Double Scoop,80,2,160
2019-01-17,Pista Double Scoop,90,3,270
2019-01-17,Hot Chocolate Fudge,120,4,480
2019-01-17,Rocky Road Double Scoop,80,3,240
2019-01-17,Death by Chocolate,180,1,180
2019-01-17,Vanilla Double Scoop,80,5,400
2019-01-17,Cake Fudge,150,1,150
2019-01-17,Vanilla Single Scoop,50,3,150
2019-01-17,Hot Chocolate Fudge,120,3,360
2019-01-17,Dew Drop Sundae,150,3,450
2019-01-17,Cake Fudge,150,3,450
2019-01-17,Hot Chocolate Fudge,120,4,480
2019-01-17,Butterscotch Single Scoop,60,3,180
2019-01-17,Cake Fudge,150,1,150
2019-01-17,Cake Fudge,150,2,300
2019-01-17,Rocky Road Single Scoop,50,5,250
2019-01-17,Hot Chocolate Fudge,120,1,120
2019-01-17,Chocolate Europa Double Scoop,100,2,200
2019-01-17,Hot Chocolate Fudge,120,2,240
2019-01-17,Cake Fudge,150,1,150
2019-01-17,Hot Chocolate Fudge,120,4,480
2019-01-17,Hot Chocolate Fudge,120,5,600
2019-01-17,Vanilla Double Scoop,80,3,240
2019-01-17,Hot Chocolate Fudge,120,1,120
2019-01-17,Cake Fudge,150,2,300
2019-01-17,Hot Chocolate Fudge,120,1,120
2019-01-17,Vanilla Single Scoop,50,5,250
2019-01-17,Butterscotch Single Scoop,60,4,240
2019-01-17,Hot Chocolate Fudge,120,1,120
